fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
2748,car,0.69,96,1353,318,1461,394,MATRICULA,None,None,None,None,None,None
2748,car,0.59,101,1353,319,1510,392,MATRICULA,None,None,None,None,None,None
2749,car,0.53,94,1241,319,1280,345,MATRICULA,None,None,None,None,None,None
2749,car,0.75,95,1299,314,1365,363,MATRICULA,None,None,None,None,None,None
2749,car,0.68,96,1351,318,1456,393,MATRICULA,None,None,None,None,None,None
2749,car,0.34,101,1351,320,1511,391,MATRICULA,None,None,None,None,None,None
2750,car,0.5,94,1241,319,1281,345,MATRICULA,None,None,None,None,None,None
2750,car,0.74,95,1299,315,1364,363,MATRICULA,None,None,None,None,None,None
2750,car,0.69,96,1348,317,1453,393,MATRICULA,None,None,None,None,None,None
2750,car,0.59,101,1424,321,1512,382,MATRICULA,None,None,None,None,None,None
2751,car,0.52,94,1242,319,1281,345,MATRICULA,None,None,None,None,None,None
2751,car,0.75,95,1300,314,1361,363,MATRICULA,None,None,None,None,None,None
2751,car,0.74,96,1347,316,1451,391,MATRICULA,None,None,None,None,None,None
2751,car,0.64,101,1444,321,1512,381,MATRICULA,None,None,None,None,None,None
2752,car,0.51,94,1242,319,1281,345,MATRICULA,None,None,None,None,None,None
2752,car,0.76,95,1300,314,1360,363,MATRICULA,None,None,None,None,None,None
2752,car,0.74,96,1346,316,1448,390,MATRICULA,None,None,None,None,None,None
2752,car,0.65,101,1445,320,1512,381,MATRICULA,None,None,None,None,None,None
2753,car,0.5,94,1241,319,1280,345,MATRICULA,None,None,None,None,None,None
2753,car,0.77,95,1299,314,1357,362,MATRICULA,None,None,None,None,None,None
2753,car,0.72,96,1345,316,1446,389,MATRICULA,None,None,None,None,None,None
2753,car,0.64,101,1444,321,1512,380,MATRICULA,None,None,None,None,None,None
2754,car,0.49,94,1241,319,1279,344,MATRICULA,None,None,None,None,None,None
2754,car,0.78,95,1298,313,1355,362,MATRICULA,None,None,None,None,None,None
2754,car,0.76,96,1344,315,1446,389,MATRICULA,None,None,None,None,None,None
2754,car,0.64,101,1442,321,1512,380,MATRICULA,None,None,None,None,None,None
2755,car,0.46,94,1240,318,1279,344,MATRICULA,None,None,None,None,None,None
2755,car,0.75,95,1298,312,1355,360,MATRICULA,None,None,None,None,None,None
2755,car,0.73,96,1341,314,1444,388,MATRICULA,None,None,None,None,None,None
2755,car,0.65,101,1439,321,1512,380,MATRICULA,None,None,None,None,None,None
2756,car,0.47,94,1240,318,1279,344,MATRICULA,None,None,None,None,None,None
2756,car,0.73,95,1297,311,1355,358,MATRICULA,0.015026548503990433,1326,311,1340,320,A
2756,car,0.73,96,1340,315,1442,388,MATRICULA,None,None,None,None,None,None
2756,car,0.64,101,1438,320,1513,381,MATRICULA,0.8524691832357725,1438,367,1445,381,1
2757,car,0.48,94,1241,318,1280,344,MATRICULA,None,None,None,None,None,None
2757,car,0.7,95,1297,311,1355,357,MATRICULA,None,None,None,None,None,None
2757,car,0.72,96,1338,315,1439,387,MATRICULA,None,None,None,None,None,None
2757,car,0.68,101,1437,320,1512,381,MATRICULA,None,None,None,None,None,None
2758,car,0.49,94,1241,318,1282,345,MATRICULA,None,None,None,None,None,None
2758,car,0.66,95,1295,311,1355,358,MATRICULA,None,None,None,None,None,None
2758,car,0.72,96,1337,315,1437,387,MATRICULA,None,None,None,None,None,None
2758,car,0.68,101,1437,320,1512,381,MATRICULA,None,None,None,None,None,None
2759,car,0.49,94,1241,318,1283,345,MATRICULA,None,None,None,None,None,None
2759,car,0.63,95,1291,312,1352,359,MATRICULA,None,None,None,None,None,None
2759,car,0.69,96,1337,316,1437,387,MATRICULA,None,None,None,None,None,None
2759,car,0.67,101,1435,319,1513,381,MATRICULA,None,None,None,None,None,None
2760,car,0.48,94,1242,318,1282,344,MATRICULA,None,None,None,None,None,None
2760,car,0.61,95,1289,312,1350,361,MATRICULA,None,None,None,None,None,None
2760,car,0.7,96,1337,316,1436,386,MATRICULA,None,None,None,None,None,None
2760,car,0.67,101,1435,319,1513,381,MATRICULA,None,None,None,None,None,None
2761,car,0.54,94,1242,318,1283,344,MATRICULA,None,None,None,None,None,None
2761,car,0.62,95,1287,312,1348,359,MATRICULA,None,None,None,None,None,None
2761,car,0.68,96,1337,316,1434,384,MATRICULA,None,None,None,None,None,None
2761,car,0.68,101,1434,320,1513,381,MATRICULA,None,None,None,None,None,None
2762,car,0.55,94,1242,318,1283,344,MATRICULA,None,None,None,None,None,None
2762,car,0.65,95,1286,312,1347,358,MATRICULA,None,None,None,None,None,None
2762,car,0.68,96,1337,316,1431,383,MATRICULA,None,None,None,None,None,None
2762,car,0.69,101,1432,321,1513,381,MATRICULA,None,None,None,None,None,None
2763,car,0.56,94,1242,318,1283,345,MATRICULA,None,None,None,None,None,None
2763,car,0.64,95,1286,312,1346,359,MATRICULA,None,None,None,None,None,None
2763,car,0.72,96,1337,316,1428,382,MATRICULA,None,None,None,None,None,None
2763,car,0.71,101,1429,321,1513,381,MATRICULA,None,None,None,None,None,None
2764,car,0.53,94,1242,317,1282,344,MATRICULA,None,None,None,None,None,None
2764,car,0.63,95,1285,312,1345,359,MATRICULA,None,None,None,None,None,None
2764,car,0.7,96,1335,315,1425,381,MATRICULA,None,None,None,None,None,None
2764,car,0.71,101,1431,321,1513,382,MATRICULA,None,None,None,None,None,None
2765,car,0.45,94,1242,316,1280,343,MATRICULA,None,None,None,None,None,None
2765,car,0.63,95,1285,312,1344,361,MATRICULA,None,None,None,None,None,None
2765,car,0.71,96,1332,315,1423,380,MATRICULA,None,None,None,None,None,None
2765,car,0.71,101,1432,321,1513,382,MATRICULA,None,None,None,None,None,None
2766,car,0.45,94,1242,316,1279,343,MATRICULA,None,None,None,None,None,None
2766,car,0.63,95,1285,312,1342,361,MATRICULA,None,None,None,None,None,None
2766,car,0.74,96,1329,314,1422,379,MATRICULA,None,None,None,None,None,None
2766,car,0.69,101,1433,322,1513,381,MATRICULA,None,None,None,None,None,None
2767,car,0.48,94,1242,315,1279,343,MATRICULA,None,None,None,None,None,None
2767,car,0.65,95,1285,311,1341,361,MATRICULA,0.05213657647408909,1336,311,1340,317,2
2767,car,0.79,96,1325,314,1420,379,MATRICULA,None,None,None,None,None,None
2767,car,0.69,101,1433,321,1512,381,MATRICULA,None,None,None,None,None,None
2768,car,0.51,94,1242,315,1280,343,MATRICULA,None,None,None,None,None,None
2768,car,0.69,95,1285,311,1338,362,MATRICULA,None,None,None,None,None,None
2768,car,0.79,96,1323,315,1420,379,MATRICULA,None,None,None,None,None,None
2768,car,0.69,101,1433,321,1512,381,MATRICULA,None,None,None,None,None,None
2769,car,0.49,94,1243,315,1280,343,MATRICULA,None,None,None,None,None,None
2769,car,0.7,95,1285,312,1338,362,MATRICULA,None,None,None,None,None,None
2769,car,0.77,96,1324,316,1416,380,MATRICULA,0.05798089791838579,1409,362,1415,379,5
2769,car,0.68,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2770,car,0.49,94,1243,315,1281,343,MATRICULA,None,None,None,None,None,None
2770,car,0.67,95,1285,311,1337,362,MATRICULA,None,None,None,None,None,None
2770,car,0.75,96,1325,316,1411,379,MATRICULA,None,None,None,None,None,None
2770,car,0.67,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2771,car,0.5,94,1242,315,1280,343,MATRICULA,None,None,None,None,None,None
2771,car,0.69,95,1285,311,1336,362,MATRICULA,None,None,None,None,None,None
2771,car,0.73,96,1324,316,1409,379,MATRICULA,None,None,None,None,None,None
2771,car,0.67,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2772,car,0.48,94,1242,315,1279,342,MATRICULA,None,None,None,None,None,None
2772,car,0.69,95,1284,311,1335,361,MATRICULA,None,None,None,None,None,None
2772,car,0.71,96,1322,316,1405,378,MATRICULA,None,None,None,None,None,None
2772,car,0.67,101,1432,322,1513,382,MATRICULA,None,None,None,None,None,None
2773,car,0.44,94,1242,315,1278,342,MATRICULA,None,None,None,None,None,None
2773,car,0.68,95,1284,311,1335,360,MATRICULA,None,None,None,None,None,None
2773,car,0.74,96,1321,315,1404,377,MATRICULA,None,None,None,None,None,None
2773,car,0.67,101,1432,322,1513,382,MATRICULA,None,None,None,None,None,None
2774,car,0.46,94,1242,315,1278,342,MATRICULA,None,None,None,None,None,None
2774,car,0.65,95,1284,312,1333,357,MATRICULA,None,None,None,None,None,None
2774,car,0.73,96,1320,315,1403,378,MATRICULA,None,None,None,None,None,None
2774,car,0.66,101,1432,322,1513,382,MATRICULA,None,None,None,None,None,None
2775,car,0.47,94,1243,316,1279,342,MATRICULA,None,None,None,None,None,None
2775,car,0.63,95,1283,312,1333,353,MATRICULA,None,None,None,None,None,None
2775,car,0.71,96,1320,315,1401,377,MATRICULA,None,None,None,None,None,None
2775,car,0.66,101,1433,322,1513,382,MATRICULA,None,None,None,None,None,None
2776,car,0.44,94,1243,316,1278,342,MATRICULA,None,None,None,None,None,None
2776,car,0.63,95,1282,312,1333,353,MATRICULA,None,None,None,None,None,None
2776,car,0.75,96,1319,315,1400,377,MATRICULA,None,None,None,None,None,None
2776,car,0.66,101,1433,322,1513,382,MATRICULA,None,None,None,None,None,None
2777,car,0.45,94,1243,317,1278,342,MATRICULA,None,None,None,None,None,None
2777,car,0.63,95,1281,313,1332,356,MATRICULA,None,None,None,None,None,None
2777,car,0.69,96,1319,315,1397,376,MATRICULA,None,None,None,None,None,None
2777,car,0.66,101,1433,322,1513,382,MATRICULA,None,None,None,None,None,None
2778,car,0.43,94,1244,317,1279,343,MATRICULA,None,None,None,None,None,None
2778,car,0.54,95,1281,313,1329,355,MATRICULA,None,None,None,None,None,None
2778,car,0.72,96,1317,315,1395,375,MATRICULA,None,None,None,None,None,None
2778,car,0.64,101,1433,322,1513,382,MATRICULA,None,None,None,None,None,None
2779,car,0.46,94,1244,317,1279,342,MATRICULA,None,None,None,None,None,None
2779,car,0.59,95,1281,313,1327,355,MATRICULA,None,None,None,None,None,None
2779,car,0.72,96,1316,315,1394,375,MATRICULA,None,None,None,None,None,None
2779,car,0.66,101,1433,322,1513,382,MATRICULA,None,None,None,None,None,None
2780,car,0.42,94,1244,317,1278,342,MATRICULA,None,None,None,None,None,None
2780,car,0.55,95,1280,314,1325,356,MATRICULA,None,None,None,None,None,None
2780,car,0.75,96,1315,315,1394,375,MATRICULA,None,None,None,None,None,None
2780,car,0.66,101,1433,322,1513,382,MATRICULA,None,None,None,None,None,None
2781,car,0.44,94,1244,316,1278,342,MATRICULA,None,None,None,None,None,None
2781,car,0.6,95,1278,314,1324,354,MATRICULA,0.07280931633921739,1278,314,1281,323,1
2781,car,0.75,96,1313,313,1391,374,MATRICULA,None,None,None,None,None,None
2781,car,0.67,101,1433,322,1513,382,MATRICULA,None,None,None,None,None,None
2782,car,0.41,94,1245,316,1278,341,MATRICULA,None,None,None,None,None,None
2782,car,0.62,95,1277,314,1324,355,MATRICULA,0.2806655542051182,1277,314,1281,324,7
2782,car,0.75,96,1312,313,1389,373,MATRICULA,None,None,None,None,None,None
2782,car,0.68,101,1433,321,1513,382,MATRICULA,None,None,None,None,None,None
2783,car,0.39,94,1245,317,1277,341,MATRICULA,None,None,None,None,None,None
2783,car,0.61,95,1277,315,1323,355,MATRICULA,None,None,None,None,None,None
2783,car,0.72,96,1311,313,1387,370,MATRICULA,None,None,None,None,None,None
2783,car,0.67,101,1433,321,1513,382,MATRICULA,None,None,None,None,None,None
2784,car,0.38,94,1245,317,1277,341,MATRICULA,None,None,None,None,None,None
2784,car,0.55,95,1277,315,1323,355,MATRICULA,None,None,None,None,None,None
2784,car,0.73,96,1310,313,1385,369,MATRICULA,None,None,None,None,None,None
2784,car,0.68,101,1433,321,1513,382,MATRICULA,None,None,None,None,None,None
2785,car,0.4,94,1245,316,1278,341,MATRICULA,None,None,None,None,None,None
2785,car,0.51,95,1277,315,1322,354,MATRICULA,None,None,None,None,None,None
2785,car,0.7,96,1309,313,1383,368,MATRICULA,None,None,None,None,None,None
2785,car,0.69,101,1433,321,1512,382,MATRICULA,None,None,None,None,None,None
2786,car,0.42,94,1245,316,1277,342,MATRICULA,None,None,None,None,None,None
2786,car,0.54,95,1276,315,1322,353,MATRICULA,0.03859976699551737,1276,315,1280,327,7
2786,car,0.73,96,1309,313,1384,368,MATRICULA,None,None,None,None,None,None
2786,car,0.69,101,1433,322,1512,382,MATRICULA,None,None,None,None,None,None
2787,car,0.42,94,1245,316,1277,342,MATRICULA,None,None,None,None,None,None
2787,car,0.56,95,1275,315,1322,352,MATRICULA,0.060938291339898365,1275,315,1280,327,3
2787,car,0.69,96,1308,313,1382,368,MATRICULA,None,None,None,None,None,None
2787,car,0.7,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2788,car,0.42,94,1244,316,1277,342,MATRICULA,None,None,None,None,None,None
2788,car,0.56,95,1275,315,1323,351,MATRICULA,0.20229723822894474,1275,315,1280,326,7
2788,car,0.73,96,1307,313,1383,369,MATRICULA,None,None,None,None,None,None
2788,car,0.69,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2789,car,0.44,94,1244,316,1277,343,MATRICULA,None,None,None,None,None,None
2789,car,0.53,95,1275,315,1321,351,MATRICULA,None,None,None,None,None,None
2789,car,0.7,96,1307,313,1382,369,MATRICULA,None,None,None,None,None,None
2789,car,0.7,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2790,car,0.42,94,1244,316,1277,342,MATRICULA,None,None,None,None,None,None
2790,car,0.58,95,1275,314,1321,352,MATRICULA,None,None,None,None,None,None
2790,car,0.68,96,1307,313,1381,369,MATRICULA,None,None,None,None,None,None
2790,car,0.7,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2791,car,0.4,94,1243,316,1277,342,MATRICULA,None,None,None,None,None,None
2791,car,0.61,95,1274,314,1321,353,MATRICULA,0.13988323237612477,1274,314,1280,325,7
2791,car,0.67,96,1306,313,1380,369,MATRICULA,None,None,None,None,None,None
2791,car,0.69,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2792,car,0.39,94,1244,316,1277,342,MATRICULA,None,None,None,None,None,None
2792,car,0.59,95,1275,314,1318,354,MATRICULA,None,None,None,None,None,None
2792,car,0.66,96,1307,315,1380,367,MATRICULA,None,None,None,None,None,None
2792,car,0.69,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2793,car,0.38,94,1245,315,1277,342,MATRICULA,None,None,None,None,None,None
2793,car,0.57,95,1274,314,1316,354,MATRICULA,None,None,None,None,None,None
2793,car,0.64,96,1306,313,1379,367,MATRICULA,0.09195402839203837,1306,351,1319,357,1
2793,car,0.69,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2794,car,0.39,94,1244,315,1277,343,MATRICULA,None,None,None,None,None,None
2794,car,0.56,95,1274,314,1316,353,MATRICULA,0.10894851912549885,1274,314,1280,323,7
2794,car,0.63,96,1305,313,1376,365,MATRICULA,0.07443066884535998,1305,350,1319,356,1
2794,car,0.69,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2795,car,0.4,94,1244,316,1277,343,MATRICULA,None,None,None,None,None,None
2795,car,0.54,95,1273,314,1316,352,MATRICULA,None,None,None,None,None,None
2795,car,0.66,96,1304,313,1375,364,MATRICULA,None,None,None,None,None,None
2795,car,0.7,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2796,car,0.39,94,1244,316,1277,344,MATRICULA,None,None,None,None,None,None
2796,car,0.53,95,1272,314,1316,352,MATRICULA,None,None,None,None,None,None
2796,car,0.69,96,1303,313,1373,364,MATRICULA,None,None,None,None,None,None
2796,car,0.7,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2797,car,0.35,94,1244,315,1276,344,MATRICULA,None,None,None,None,None,None
2797,car,0.54,95,1271,313,1315,352,MATRICULA,0.045135970232426326,1271,313,1280,320,S
2797,car,0.7,96,1301,313,1371,364,MATRICULA,None,None,None,None,None,None
2797,car,0.71,101,1432,322,1513,382,MATRICULA,None,None,None,None,None,None
2798,car,0.37,94,1246,314,1276,344,MATRICULA,None,None,None,None,None,None
2798,car,0.58,95,1269,313,1312,351,MATRICULA,0.07788950759711444,1306,313,1311,317,1
2798,car,0.74,96,1302,313,1369,364,MATRICULA,0.13823123292895279,1302,347,1315,354,1
2798,car,0.71,101,1432,322,1513,382,MATRICULA,None,None,None,None,None,None
2799,car,0.29,94,1248,314,1275,344,MATRICULA,None,None,None,None,None,None
2799,car,0.61,95,1267,313,1311,352,MATRICULA,None,None,None,None,None,None
2799,car,0.73,96,1302,312,1368,364,MATRICULA,None,None,None,None,None,None
2799,car,0.72,101,1432,322,1513,382,MATRICULA,None,None,None,None,None,None
2800,car,0.29,94,1247,313,1275,344,MATRICULA,None,None,None,None,None,None
2800,car,0.61,95,1267,312,1312,352,MATRICULA,None,None,None,None,None,None
2800,car,0.75,96,1301,312,1366,365,MATRICULA,None,None,None,None,None,None
2800,car,0.73,101,1432,322,1513,382,MATRICULA,None,None,None,None,None,None
2801,car,0.34,94,1245,314,1274,345,MATRICULA,None,None,None,None,None,None
2801,car,0.59,95,1267,312,1312,352,MATRICULA,0.09160555810908377,1267,342,1277,348,1
2801,car,0.78,96,1299,313,1365,365,MATRICULA,None,None,None,None,None,None
2801,car,0.73,101,1432,322,1513,382,MATRICULA,None,None,None,None,None,None
2802,car,0.31,94,1245,314,1274,344,MATRICULA,None,None,None,None,None,None
2802,car,0.58,95,1268,312,1311,352,MATRICULA,None,None,None,None,None,None
2802,car,0.78,96,1298,313,1364,364,MATRICULA,0.12247506745376313,1298,349,1313,355,1
2802,car,0.73,101,1432,322,1513,382,MATRICULA,None,None,None,None,None,None
2803,car,0.26,94,1247,313,1274,344,MATRICULA,None,None,None,None,None,None
2803,car,0.58,95,1267,311,1311,351,MATRICULA,0.23910662367876512,1304,311,1310,314,1
2803,car,0.75,96,1298,313,1365,364,MATRICULA,0.12372247606420306,1298,347,1314,353,1
2803,car,0.72,101,1431,322,1513,382,MATRICULA,None,None,None,None,None,None
2804,car,0.28,94,1248,313,1281,344,MATRICULA,None,None,None,None,None,None
2804,car,0.61,95,1265,312,1310,351,MATRICULA,0.09380606132276625,1265,341,1284,347,1
2804,car,0.74,96,1297,312,1365,363,MATRICULA,None,None,None,None,None,None
2804,car,0.72,101,1432,322,1512,382,MATRICULA,None,None,None,None,None,None
2805,car,0.28,94,1250,313,1286,344,MATRICULA,None,None,None,None,None,None
2805,car,0.6,95,1264,312,1309,351,MATRICULA,0.08453108960382227,1264,341,1288,346,1
2805,car,0.74,96,1297,312,1365,363,MATRICULA,None,None,None,None,None,None
2805,car,0.72,101,1432,322,1513,382,MATRICULA,None,None,None,None,None,None
2806,car,0.34,94,1251,314,1295,346,MATRICULA,None,None,None,None,None,None
2806,car,0.59,95,1263,313,1308,351,MATRICULA,0.10563791344293438,1263,343,1297,349,1
2806,car,0.76,96,1296,313,1364,363,MATRICULA,None,None,None,None,None,None
2806,car,0.71,101,1430,322,1512,382,MATRICULA,None,None,None,None,None,None
2807,car,0.39,94,1251,314,1296,345,MATRICULA,None,None,None,None,None,None
2807,car,0.53,95,1261,312,1307,350,MATRICULA,0.0737618211615052,1261,342,1298,347,1
2807,car,0.74,96,1296,313,1362,362,MATRICULA,0.057533526441347016,1296,361,1339,362,1
2807,car,0.73,101,1431,321,1512,382,MATRICULA,None,None,None,None,None,None
2808,car,0.41,94,1249,314,1294,345,MATRICULA,None,None,None,None,None,None
2808,car,0.55,95,1260,313,1307,350,MATRICULA,None,None,None,None,None,None
2808,car,0.71,96,1297,313,1360,362,MATRICULA,0.09314962962039264,1297,347,1309,353,1
2808,car,0.72,101,1431,322,1513,382,MATRICULA,None,None,None,None,None,None
2809,car,0.37,94,1248,314,1284,343,MATRICULA,None,None,None,None,None,None
2809,car,0.52,95,1260,313,1306,350,MATRICULA,0.09306527612950166,1260,340,1286,345,1
2809,car,0.68,96,1295,313,1358,363,MATRICULA,None,None,None,None,None,None
2809,car,0.71,101,1431,322,1512,381,MATRICULA,None,None,None,None,None,None
2810,car,0.39,94,1247,314,1280,343,MATRICULA,None,None,None,None,None,None
2810,car,0.48,95,1259,312,1304,348,MATRICULA,None,None,None,None,None,None
2810,car,0.69,96,1294,313,1357,363,MATRICULA,None,None,None,None,None,None
